Order_ID,Customer_ID,Product_Name,Category,Price,Quantity,Discount_Percent,Final_Amount,Rating,Recommendation_Score,Payment_Method,City,Order_Date
ORD0448,CUST6081,Information Product,Sports,2775.68,2,32,3774.92,4.3,0.67,Debit Card,Delhi,12/11/2025
ORD0449,CUST9623,Science Product,Sports,3981.69,5,28,14334.08,1.1,0.11,UPI,Chennai,1/27/2026
ORD0450,CUST8889,Entire Product,Sports,1729.5,1,27,1262.54,4.6,0.73,Cash on Delivery,Hyderabad,3/3/2026
ORD0451,CUST5249,Parent Product,Fashion,2543.53,2,26,3764.42,2.7,0.25,Net Banking,Madurai,8/15/2025
ORD0452,CUST6049,Eat Product,Sports,4432.07,3,7,12365.48,1.2,0.38,Net Banking,Delhi,12/19/2025
ORD0453,CUST4978,Such Product,Sports,2285.99,4,5,8686.76,1.3,0.18,Credit Card,Bangalore,3/2/2026
ORD0454,CUST3499,Republican Product,Books,226.76,4,34,598.65,1.7,0.04,Net Banking,Chennai,9/3/2025
ORD0455,CUST3919,Wide Product,Home,2821.31,4,5,10720.98,4.9,0.62,Net Banking,Madurai,4/1/2026
ORD0456,CUST6607,Main Product,Home,4512.46,3,35,8799.3,1.6,0.85,Cash on Delivery,Bangalore,8/26/2025
ORD0457,CUST9276,Than Product,Sports,3109.06,5,35,10104.44,3.1,0.73,Net Banking,Hyderabad,4/7/2026
ORD0458,CUST1171,Eye Product,Fashion,4167.86,5,26,15421.08,3.8,0.54,Cash on Delivery,Hyderabad,7/9/2025
ORD0459,CUST3470,Within Product,Home,2949.15,5,23,11354.23,1.7,0.47,Credit Card,Chennai,8/16/2025
ORD0460,CUST3614,Move Product,Beauty,1842.83,5,22,7187.04,3.1,0.82,Credit Card,Hyderabad,5/29/2025
ORD0461,CUST7994,Join Product,Fashion,3087.29,4,13,10743.77,2.5,0.07,Net Banking,Mumbai,8/15/2025
ORD0462,CUST9469,Cold Product,Sports,2873.94,3,4,8276.95,4.7,0.02,Credit Card,Chennai,6/18/2025
ORD0463,CUST7732,Mother Product,Sports,2686.72,1,33,1800.1,4.8,0.31,Cash on Delivery,Delhi,4/26/2026
ORD0464,CUST8070,Future Product,Home,1043.99,1,3,1012.67,3.6,0.09,Debit Card,Bangalore,3/29/2026
ORD0465,CUST2618,Not Product,Electronics,3503.29,3,6,9879.28,2.6,0.25,Cash on Delivery,Mumbai,9/12/2025
ORD0466,CUST4237,Know Product,Electronics,2722.4,1,27,1987.35,2.6,0.46,Cash on Delivery,Hyderabad,11/8/2025
ORD0467,CUST6552,Word Product,Books,3619.95,5,33,12126.83,3.9,0.43,Cash on Delivery,Chennai,9/26/2025
ORD0468,CUST5207,Consumer Product,Fashion,170.2,4,30,476.56,2.9,0.67,Credit Card,Bangalore,8/16/2025
ORD0469,CUST4347,Camera Product,Books,2680.98,4,11,9544.29,3,0.52,Net Banking,Mumbai,7/31/2025
ORD0470,CUST1341,Claim Product,Books,3737.24,3,13,9754.2,3.5,0.4,Credit Card,Bangalore,7/26/2025
ORD0471,CUST5862,Particular Product,Sports,2138.45,4,29,6073.2,1.2,0.01,Cash on Delivery,Mumbai,12/10/2025
ORD0472,CUST9591,Name Product,Home,1931.74,2,7,3593.04,3.2,0.1,Net Banking,Bangalore,9/24/2025
ORD0473,CUST6944,Officer Product,Electronics,602.33,3,9,1644.36,1.8,0.04,Net Banking,Delhi,9/10/2025
ORD0474,CUST9678,Little Product,Books,133.86,5,28,481.9,2.2,0.74,UPI,Bangalore,4/14/2026
ORD0475,CUST2911,Let Product,Books,2307.77,2,8,4246.3,4.6,0.18,Credit Card,Chennai,8/24/2025
ORD0476,CUST2008,Open Product,Beauty,4569.53,5,28,16450.31,1.7,0.84,Net Banking,Mumbai,11/5/2025
ORD0477,CUST1039,Drug Product,Fashion,3433.79,1,35,2231.96,4.2,0.57,Net Banking,Madurai,4/5/2026
ORD0478,CUST4808,Mr Product,Fashion,2549.27,2,36,3263.07,2.4,0.32,UPI,Madurai,1/28/2026
ORD0479,CUST4083,Control Product,Fashion,3460.24,2,19,5605.59,4.5,0.46,Credit Card,Chennai,10/22/2025
ORD0480,CUST3757,Strong Product,Books,1559.8,5,10,7019.1,1.2,0.22,UPI,Hyderabad,6/17/2025
ORD0481,CUST9583,Chair Product,Books,1609.92,3,10,4346.78,2.6,0.86,UPI,Bangalore,5/27/2025
ORD0482,CUST7772,Police Product,Home,3552.23,5,35,11544.75,3.9,0.27,UPI,Mumbai,7/4/2025
ORD0483,CUST7871,Crime Product,Sports,4128.53,2,20,6605.65,2.9,0.92,Credit Card,Mumbai,8/8/2025
ORD0484,CUST5008,Natural Product,Electronics,1583.78,4,3,6145.07,3.2,0.91,UPI,Madurai,2/10/2026
ORD0485,CUST6431,Week Product,Beauty,1283.54,2,8,2361.71,2.2,0.62,UPI,Delhi,12/2/2025
ORD0486,CUST4657,Design Product,Books,4522.08,3,24,10310.34,4.3,0.27,UPI,Madurai,5/4/2026
ORD0487,CUST9399,Each Product,Home,922.16,3,39,1687.55,4.8,0.57,Debit Card,Delhi,2/8/2026
ORD0488,CUST6849,Enter Product,Books,4562.09,2,31,6295.68,2.9,0.52,Cash on Delivery,Delhi,12/16/2025
ORD0489,CUST6845,Cold Product,Electronics,1923.72,3,18,4732.35,2.4,0.81,Cash on Delivery,Chennai,5/11/2026
ORD0490,CUST7045,Present Product,Beauty,733.64,5,27,2677.79,1.1,0.29,Credit Card,Madurai,1/22/2026
ORD0491,CUST2552,Congress Product,Books,3851.67,1,24,2927.27,4.3,0,Credit Card,Delhi,5/10/2026
ORD0492,CUST4828,Rich Product,Books,2855.18,4,29,8108.71,1.7,0.89,UPI,Chennai,9/20/2025
ORD0493,CUST2766,Choose Product,Beauty,1160.39,3,2,3411.55,2.5,0.32,Debit Card,Madurai,3/30/2026
ORD0494,CUST1568,Better Product,Electronics,4169.56,2,28,6004.17,1.9,0.07,Net Banking,Hyderabad,7/8/2025
ORD0495,CUST1644,Dream Product,Books,1643.98,5,32,5589.53,2.6,0.9,Debit Card,Bangalore,2/18/2026
ORD0496,CUST5325,Need Product,Books,1315.52,4,30,3683.46,1.7,0.62,UPI,Mumbai,7/4/2025
ORD0497,CUST7674,Really Product,Books,3655.68,5,0,18278.4,1.9,0.34,Credit Card,Bangalore,6/20/2025
ORD0498,CUST3440,Ok Product,Electronics,1610.85,2,16,2706.23,4.2,0.14,Credit Card,Chennai,7/9/2025
ORD0499,CUST4071,At Product,Sports,4089.08,1,12,3598.39,2.2,0.09,Net Banking,Chennai,8/31/2025
ORD0500,CUST1396,Discuss Product,Electronics,4262.99,3,30,8952.28,3.7,0.58,Credit Card,Bangalore,11/28/2025
ORD0501,CUST4379,Plan Product,Electronics,823.25,3,40,1481.85,4.9,0.09,Debit Card,Delhi,7/13/2025
ORD0502,CUST2643,Share Product,Sports,2232.33,2,30,3125.26,2.9,0.03,Credit Card,Mumbai,8/4/2025
ORD0503,CUST5259,Fall Product,Home,792.62,4,16,2663.2,2.6,0.49,Net Banking,Delhi,8/5/2025
ORD0504,CUST2267,Your Product,Electronics,2165.05,2,27,3160.97,2,0.66,Net Banking,Hyderabad,1/28/2026
ORD0505,CUST8459,Energy Product,Beauty,4644.73,2,31,6409.73,1.2,0.56,UPI,Hyderabad,6/22/2025
ORD0506,CUST7236,Well Product,Home,2756.07,3,15,7027.98,3.5,0.36,Net Banking,Hyderabad,4/16/2026
ORD0507,CUST9627,Control Product,Beauty,678.86,3,19,1649.63,2.9,0.85,Cash on Delivery,Mumbai,6/28/2025
ORD0508,CUST1481,Eye Product,Books,2616.78,5,39,7981.18,1.5,0.1,Debit Card,Madurai,11/15/2025
ORD0509,CUST1296,Long Product,Beauty,771.24,5,40,2313.72,3,0.52,Cash on Delivery,Hyderabad,11/8/2025
ORD0510,CUST6490,Leader Product,Fashion,1381.7,2,27,2017.28,4.2,0.47,Credit Card,Bangalore,12/20/2025
ORD0511,CUST3969,Record Product,Fashion,3834.19,2,26,5674.6,4.3,0.42,Credit Card,Mumbai,10/24/2025
ORD0512,CUST6921,Full Product,Fashion,1090.86,3,1,3239.85,1.6,0.93,Net Banking,Chennai,3/18/2026
ORD0513,CUST9889,Human Product,Books,907,4,28,2612.16,4.2,0.67,Cash on Delivery,Delhi,5/18/2026
ORD0514,CUST6289,Focus Product,Beauty,2317.5,4,24,7045.2,2.7,0.01,Credit Card,Delhi,7/29/2025
ORD0515,CUST9022,Drive Product,Home,2484.87,3,1,7380.06,2.1,0.88,UPI,Bangalore,5/5/2026
ORD0516,CUST3323,South Product,Fashion,1325.15,1,31,914.35,4.4,0.22,Credit Card,Delhi,9/1/2025
ORD0517,CUST3666,Discover Product,Home,2984.15,3,6,8415.3,4.7,0.61,UPI,Mumbai,10/22/2025
ORD0518,CUST7760,Half Product,Books,751.57,4,5,2855.97,1.3,0.34,Cash on Delivery,Hyderabad,1/20/2026
ORD0519,CUST2317,Prevent Product,Home,3028.25,5,1,14989.84,4.7,0.5,Credit Card,Mumbai,6/30/2025
ORD0520,CUST8648,Property Product,Home,4166.69,4,19,13500.08,4.6,0.08,Net Banking,Delhi,8/19/2025
ORD0521,CUST6492,Professor Product,Sports,863.8,4,5,3282.44,4.5,0.92,Cash on Delivery,Madurai,8/24/2025
ORD0522,CUST9559,Car Product,Electronics,2327.74,3,27,5097.75,1.9,0.89,Net Banking,Mumbai,10/13/2025
ORD0523,CUST9836,Gas Product,Electronics,2420.95,2,30,3389.33,2.7,0.96,Debit Card,Mumbai,7/13/2025
ORD0524,CUST1443,Safe Product,Beauty,187.53,5,5,890.77,1.5,0.35,Net Banking,Chennai,11/14/2025
ORD0525,CUST5009,Candidate Product,Fashion,4857.74,5,29,17244.98,1.6,0.17,Debit Card,Madurai,4/9/2026
ORD0526,CUST5125,Dog Product,Home,342.97,5,24,1303.29,2.9,1,Net Banking,Hyderabad,11/2/2025
ORD0527,CUST6659,Father Product,Electronics,3195.06,2,10,5751.11,4.6,0.31,Net Banking,Bangalore,6/9/2025
ORD0528,CUST5729,National Product,Home,983.99,5,34,3247.17,1.4,0.26,Cash on Delivery,Bangalore,11/6/2025
ORD0529,CUST6236,Case Product,Sports,3796.5,3,23,8769.92,3.2,0.57,UPI,Bangalore,3/7/2026
ORD0530,CUST8287,New Product,Sports,2814.3,4,30,7880.04,2.7,0.99,Debit Card,Mumbai,12/18/2025
ORD0531,CUST3649,Win Product,Home,1638.47,1,14,1409.08,1.2,0.33,UPI,Hyderabad,1/8/2026
ORD0532,CUST2370,Each Product,Books,2858.03,3,2,8402.61,3.6,0.95,Cash on Delivery,Bangalore,5/18/2026
ORD0533,CUST6700,Weight Product,Books,1721.12,4,22,5369.89,4.1,0.12,Cash on Delivery,Chennai,7/27/2025
ORD0534,CUST4487,Maybe Product,Home,1910.81,3,24,4356.65,1.9,0.96,Net Banking,Delhi,7/7/2025
ORD0535,CUST7041,Begin Product,Beauty,984.18,2,4,1889.63,1.1,0.71,Debit Card,Madurai,2/18/2026
ORD0536,CUST8905,Water Product,Fashion,3338.95,3,33,6711.29,3.2,0.62,Net Banking,Madurai,2/24/2026
ORD0537,CUST5704,Activity Product,Books,3425.04,3,11,9144.86,4.2,0.22,Debit Card,Delhi,1/1/2026
ORD0538,CUST2946,Teach Product,Home,4641.07,4,34,12252.42,1.5,0.7,Debit Card,Bangalore,3/28/2026
ORD0539,CUST2844,Year Product,Beauty,2507.95,3,23,5793.36,4.3,0.85,Debit Card,Delhi,2/5/2026
ORD0540,CUST7626,Above Product,Sports,2565.77,1,15,2180.9,2.4,0.69,Credit Card,Chennai,2/27/2026
ORD0541,CUST8722,Government Product,Home,1283.64,3,39,2349.06,1.4,0.56,Cash on Delivery,Madurai,1/1/2026
ORD0542,CUST9533,Thank Product,Books,905.38,3,27,1982.78,4.4,0.3,Cash on Delivery,Mumbai,10/6/2025
ORD0543,CUST7728,Like Product,Fashion,3137.63,4,37,7906.83,3,0.02,Debit Card,Hyderabad,4/15/2026
ORD0544,CUST4206,President Product,Sports,1430.39,1,19,1158.62,4.8,0.46,Debit Card,Chennai,1/29/2026
ORD0545,CUST6900,Never Product,Fashion,229.42,2,3,445.07,1.8,0.41,Cash on Delivery,Hyderabad,6/10/2025
ORD0546,CUST6549,Owner Product,Home,161.61,5,36,517.15,3.3,0.46,Cash on Delivery,Bangalore,8/16/2025
ORD0547,CUST5996,Southern Product,Home,597.47,1,36,382.38,4.2,0.75,Debit Card,Chennai,8/4/2025
ORD0548,CUST9781,Born Product,Home,417.94,5,38,1295.61,5,0.68,UPI,Delhi,1/30/2026
ORD0549,CUST1253,Room Product,Books,2617.03,3,16,6594.92,4.9,0.77,Cash on Delivery,Delhi,5/21/2025
ORD0550,CUST3794,Parent Product,Home,4186.02,1,5,3976.72,2,0.07,Debit Card,Mumbai,7/23/2025
ORD0551,CUST9214,Call Product,Home,4136.82,3,7,11541.73,2.8,0.61,Net Banking,Chennai,5/22/2025
ORD0552,CUST4226,Near Product,Beauty,2574.74,5,38,7981.69,3.1,0.75,Net Banking,Hyderabad,8/9/2025
ORD0553,CUST2718,Summer Product,Beauty,2937.03,3,32,5991.54,1.6,0.77,Credit Card,Mumbai,5/21/2025
ORD0554,CUST4253,Idea Product,Electronics,1043.93,5,35,3392.77,2.1,0.97,Net Banking,Madurai,11/1/2025
ORD0555,CUST1074,Treatment Product,Beauty,205.82,1,36,131.72,1.2,0.32,UPI,Delhi,1/31/2026
ORD0556,CUST1714,Book Product,Books,2114.19,5,11,9408.15,2.8,0.82,Net Banking,Bangalore,4/28/2026
ORD0557,CUST4954,Home Product,Sports,4685.58,1,16,3935.89,4.5,0.23,Debit Card,Madurai,10/16/2025
ORD0558,CUST7070,Treat Product,Sports,1935.49,4,12,6812.92,2.2,0.52,Debit Card,Chennai,12/11/2025
ORD0559,CUST2535,Drop Product,Electronics,2115.88,4,9,7701.8,4.2,0.34,Cash on Delivery,Hyderabad,7/4/2025
ORD0560,CUST7106,Claim Product,Sports,1110.2,5,37,3497.13,3.9,0.18,Cash on Delivery,Mumbai,5/1/2026
ORD0561,CUST2297,Similar Product,Sports,740.55,3,28,1599.59,3.2,0.79,Debit Card,Madurai,9/13/2025
ORD0562,CUST2672,Contain Product,Books,3987.74,4,25,11963.22,2.2,0.24,UPI,Madurai,9/28/2025
ORD0563,CUST6741,Social Product,Beauty,2056.04,3,2,6044.76,2.4,0.83,UPI,Delhi,3/15/2026
ORD0564,CUST1376,General Product,Home,1061.82,3,1,3153.61,3.3,0.65,UPI,Mumbai,2/9/2026
ORD0565,CUST7425,Teach Product,Electronics,4739.67,3,11,12654.92,3.7,0.97,Debit Card,Madurai,11/19/2025
ORD0566,CUST3715,Leg Product,Electronics,4481.44,1,17,3719.6,2.1,0.58,Cash on Delivery,Madurai,3/20/2026
ORD0567,CUST9211,Know Product,Electronics,3541.7,5,1,17531.42,3.2,0.49,Cash on Delivery,Mumbai,4/1/2026
ORD0568,CUST9616,Approach Product,Books,4970.67,4,31,13719.05,3.7,0.42,Debit Card,Chennai,3/3/2026
ORD0569,CUST9647,Life Product,Books,293.89,3,31,608.35,3.5,0.49,Net Banking,Delhi,2/11/2026
ORD0570,CUST7266,Reveal Product,Sports,2293.38,2,12,4036.35,4.3,1,Cash on Delivery,Chennai,2/2/2026
ORD0571,CUST6917,Team Product,Fashion,2515.68,4,20,8050.18,4.8,0.18,Debit Card,Chennai,5/18/2026
ORD0572,CUST9074,Many Product,Electronics,2136.01,4,22,6664.35,4.9,0.02,Cash on Delivery,Bangalore,6/1/2025
ORD0573,CUST6786,Give Product,Home,1606.28,4,21,5075.84,2.8,0.02,Debit Card,Chennai,12/5/2025
ORD0574,CUST7907,Surface Product,Books,2654.99,5,30,9292.46,4.9,0.14,Credit Card,Hyderabad,8/7/2025
ORD0575,CUST5483,Continue Product,Books,410.36,5,33,1374.71,1.2,0.29,Credit Card,Bangalore,7/28/2025
ORD0576,CUST9229,There Product,Home,2230.75,1,27,1628.45,4.6,1,Net Banking,Chennai,8/31/2025
ORD0577,CUST4334,I Product,Beauty,3753.74,4,10,13513.46,3.3,0.54,Cash on Delivery,Mumbai,10/28/2025
ORD0578,CUST7531,Which Product,Books,3120.55,3,17,7770.17,2.2,0.13,Credit Card,Mumbai,7/31/2025
ORD0579,CUST7624,Make Product,Fashion,3055.88,1,32,2078,2.3,0.23,UPI,Madurai,11/30/2025
ORD0580,CUST5310,Beat Product,Fashion,2869.52,4,22,8952.9,4.3,0.05,Net Banking,Chennai,11/23/2025
ORD0581,CUST1564,Defense Product,Electronics,1169.97,4,36,2995.12,3.1,0.94,UPI,Madurai,5/3/2026
ORD0582,CUST7221,Knowledge Product,Beauty,565.53,3,8,1560.86,2.9,0.94,Cash on Delivery,Delhi,10/13/2025
ORD0583,CUST1024,Onto Product,Fashion,2228.74,2,13,3878.01,2,0.4,Cash on Delivery,Mumbai,11/20/2025
ORD0584,CUST5482,Better Product,Books,2844.55,3,7,7936.29,2.2,0.73,UPI,Madurai,8/26/2025
ORD0585,CUST3155,Practice Product,Fashion,4829.45,4,36,12363.39,1.5,0.99,Cash on Delivery,Bangalore,11/10/2025
ORD0586,CUST6117,Can Product,Beauty,2036.36,1,16,1710.54,3.9,0.28,Net Banking,Chennai,9/21/2025
ORD0587,CUST3744,Court Product,Fashion,3272.78,4,14,11258.36,2,0.39,Cash on Delivery,Hyderabad,11/21/2025
ORD0588,CUST1204,Or Product,Electronics,4546.36,3,19,11047.65,2.8,0.76,Debit Card,Bangalore,7/8/2025
ORD0589,CUST2236,Same Product,Beauty,2545.12,3,24,5802.87,2.7,0.67,Net Banking,Mumbai,7/23/2025
ORD0590,CUST3290,Debate Product,Home,2480.29,5,12,10913.28,2.7,0.9,UPI,Mumbai,8/1/2025
ORD0591,CUST7266,Clear Product,Sports,1887.62,4,9,6870.94,2.4,0.6,Credit Card,Mumbai,10/10/2025
ORD0592,CUST7120,Either Product,Books,2170.21,5,23,8355.31,2.1,0.7,Debit Card,Hyderabad,11/19/2025
ORD0593,CUST1660,Stop Product,Beauty,4882.62,5,13,21239.4,3.7,0.92,Debit Card,Mumbai,8/10/2025
ORD0594,CUST4568,On Product,Sports,835.71,2,3,1621.28,4.3,0.32,UPI,Chennai,3/4/2026
ORD0595,CUST2805,Policy Product,Beauty,488.19,1,23,375.91,3.6,0.97,UPI,Chennai,12/21/2025
ORD0596,CUST2040,Phone Product,Electronics,4733.13,2,6,8898.28,4.2,0.23,Cash on Delivery,Bangalore,6/7/2025
ORD0597,CUST9801,Hospital Product,Sports,671.85,3,34,1330.26,3.3,0.23,Net Banking,Bangalore,4/25/2026
ORD0598,CUST1817,Parent Product,Electronics,1461.59,4,14,5027.87,2,0.09,Net Banking,Hyderabad,7/11/2025
ORD0599,CUST9527,Mission Product,Books,3459.68,2,32,4705.16,5,0.09,Cash on Delivery,Mumbai,2/6/2026
ORD0600,CUST3173,Why Product,Home,2803.6,2,16,4710.05,4.6,0.51,UPI,Delhi,1/12/2026
ORD0601,CUST7037,Opportunity Product,Beauty,570.33,3,27,1249.02,4.7,0.72,Debit Card,Mumbai,12/28/2025
ORD0602,CUST7231,Economy Product,Home,4236.98,4,21,13388.86,3.8,0.8,UPI,Chennai,6/29/2025
ORD0603,CUST4286,She Product,Books,1102.05,3,38,2049.81,2.9,0.73,Credit Card,Delhi,10/27/2025
ORD0604,CUST8418,Sometimes Product,Home,1380.27,1,32,938.58,1.3,0.53,Debit Card,Bangalore,4/23/2026
ORD0605,CUST2651,Relate Product,Fashion,299.84,4,3,1163.38,4.2,0.67,Credit Card,Delhi,6/12/2025
ORD0606,CUST6414,Same Product,Books,1531.08,4,32,4164.54,3.9,0.18,Net Banking,Bangalore,1/16/2026
ORD0607,CUST7663,Ground Product,Home,383.83,5,1,1899.96,2.3,0.37,Cash on Delivery,Bangalore,9/3/2025
ORD0608,CUST3253,Discussion Product,Electronics,1552.87,2,5,2950.45,5,0.06,Net Banking,Chennai,6/13/2025
ORD0609,CUST9935,Have Product,Electronics,3673.24,2,15,6244.51,3.7,0.3,UPI,Chennai,8/28/2025
ORD0610,CUST4650,This Product,Books,1815.18,4,31,5009.9,1.8,0.32,Cash on Delivery,Delhi,10/12/2025
ORD0611,CUST6407,Effort Product,Beauty,837.8,3,30,1759.38,4.6,0.58,Net Banking,Madurai,4/17/2026
ORD0612,CUST4015,I Product,Fashion,3134,5,12,13789.6,3.2,0.82,Debit Card,Hyderabad,7/23/2025
ORD0613,CUST6743,Miss Product,Fashion,1887.44,3,21,4473.23,3.1,0.8,UPI,Chennai,10/14/2025
ORD0614,CUST8977,Several Product,Books,3344.98,1,32,2274.59,4.2,0.03,Cash on Delivery,Mumbai,4/2/2026
ORD0615,CUST8815,Treatment Product,Books,1390.22,1,33,931.45,3.1,0.12,UPI,Mumbai,4/25/2026
ORD0616,CUST4067,Entire Product,Fashion,173.69,2,31,239.69,3,0.31,Debit Card,Madurai,7/10/2025
ORD0617,CUST9538,Indicate Product,Fashion,1893.5,2,36,2423.68,4.8,0.43,Debit Card,Delhi,6/18/2025
ORD0618,CUST3393,Inside Product,Electronics,1298.02,5,39,3958.96,1.7,0.78,UPI,Delhi,7/4/2025
ORD0619,CUST3904,Call Product,Books,1474.5,4,14,5072.28,4.8,0.32,Cash on Delivery,Mumbai,5/19/2026
ORD0620,CUST5905,Street Product,Home,2897.31,4,34,7648.9,1,0.4,Debit Card,Chennai,2/16/2026
ORD0621,CUST1039,Size Product,Home,4426.88,3,13,11554.16,2,0.89,Credit Card,Bangalore,11/23/2025
ORD0622,CUST5998,Look Product,Sports,4408.26,4,6,16575.06,4.8,0.84,Cash on Delivery,Hyderabad,9/8/2025
ORD0623,CUST9366,Again Product,Beauty,3975.59,5,16,16697.48,2.7,0.66,Credit Card,Chennai,6/13/2025
ORD0624,CUST1767,Baby Product,Beauty,3558.57,3,3,10355.44,2.4,0.19,Credit Card,Mumbai,6/23/2025
ORD0625,CUST6497,Window Product,Electronics,4518.92,3,4,13014.49,3.2,0.2,UPI,Hyderabad,6/11/2025
ORD0626,CUST8770,Almost Product,Electronics,3628.87,3,6,10233.41,2.2,0.39,Cash on Delivery,Madurai,12/28/2025
ORD0627,CUST9037,Simple Product,Books,2497.73,1,5,2372.84,1.4,0.37,UPI,Hyderabad,10/16/2025
ORD0628,CUST3242,Two Product,Books,4752.09,2,1,9409.14,1.8,0.4,Cash on Delivery,Madurai,7/22/2025
ORD0629,CUST5406,For Product,Beauty,2820.45,2,22,4399.9,1.2,0.59,Debit Card,Bangalore,8/5/2025
ORD0630,CUST1429,Seem Product,Fashion,3312.43,2,27,4836.15,3.5,0.81,Debit Card,Chennai,6/25/2025
ORD0631,CUST2262,Wife Product,Home,1470.39,3,26,3264.27,2.9,0.03,Cash on Delivery,Madurai,2/2/2026
ORD0632,CUST8925,Peace Product,Beauty,3644.41,3,8,10058.57,2.8,0.51,Cash on Delivery,Chennai,7/5/2025
ORD0633,CUST6373,Brother Product,Home,4193.77,4,23,12916.81,1.7,0.62,Credit Card,Chennai,7/13/2025
ORD0634,CUST7498,Number Product,Electronics,2348.17,5,4,11271.22,2.4,0.82,Net Banking,Madurai,7/2/2025
ORD0635,CUST5390,Behind Product,Beauty,3547.79,3,40,6386.02,2,0.66,Net Banking,Delhi,8/17/2025
ORD0636,CUST1782,Power Product,Beauty,3197.92,1,20,2558.34,1.7,0.56,Debit Card,Delhi,12/19/2025
ORD0637,CUST7691,Lawyer Product,Sports,862.74,5,6,4054.88,3.8,0.3,Debit Card,Delhi,6/2/2025
ORD0638,CUST9674,Purpose Product,Sports,1641.31,4,5,6236.98,2.7,0.27,Cash on Delivery,Delhi,7/30/2025
ORD0639,CUST6546,During Product,Beauty,917.72,5,35,2982.59,3.5,0.21,UPI,Hyderabad,1/7/2026
ORD0640,CUST8187,Low Product,Home,3667.51,1,31,2530.58,1.9,0.81,Credit Card,Chennai,5/11/2026
ORD0641,CUST1860,Sort Product,Fashion,4635.48,2,38,5748,2.5,0.7,UPI,Mumbai,10/9/2025
ORD0642,CUST2466,Total Product,Fashion,4405.87,1,8,4053.4,4,0.92,UPI,Chennai,5/14/2026
ORD0643,CUST1803,Down Product,Home,2090.16,3,9,5706.14,4.9,0.16,Debit Card,Chennai,2/20/2026
ORD0644,CUST9503,Pull Product,Electronics,3976.93,4,38,9862.79,1.1,0.94,UPI,Madurai,9/24/2025
ORD0645,CUST9381,Reveal Product,Electronics,4841.08,3,0,14523.24,3.5,0.45,Cash on Delivery,Chennai,12/1/2025
ORD0646,CUST8098,Data Product,Books,4651.94,4,24,14141.9,3.9,0.22,Credit Card,Chennai,1/16/2026
ORD0647,CUST2929,Direction Product,Sports,4156.31,3,2,12219.55,4.9,0.17,Cash on Delivery,Mumbai,4/21/2026
ORD0648,CUST6513,Huge Product,Electronics,956.48,3,28,2066,2,0.49,Debit Card,Madurai,11/6/2025
ORD0649,CUST7167,Trade Product,Beauty,545.33,2,14,937.97,4.8,0.6,Debit Card,Chennai,2/27/2026
ORD0650,CUST6839,During Product,Sports,4681.98,2,27,6835.69,1.8,0.94,Credit Card,Hyderabad,1/31/2026
ORD0651,CUST5802,Scientist Product,Home,4333.78,4,15,14734.85,3.6,0.11,Credit Card,Madurai,7/26/2025
ORD0652,CUST5381,Billion Product,Fashion,1897.35,3,8,5236.69,1,0.63,UPI,Madurai,6/10/2025
ORD0653,CUST4841,Perhaps Product,Home,1391.35,5,27,5078.43,1,0.99,Debit Card,Mumbai,6/19/2025
ORD0654,CUST9794,Kind Product,Electronics,830.91,4,12,2924.8,2.6,0.57,UPI,Mumbai,1/13/2026
ORD0655,CUST1385,Civil Product,Electronics,2552.55,4,1,10108.1,2.5,0.83,UPI,Mumbai,6/14/2025
ORD0656,CUST7772,According Product,Fashion,4884.64,5,15,20759.72,5,0.41,UPI,Madurai,11/22/2025
ORD0657,CUST7714,This Product,Home,4313.95,1,10,3882.55,1.6,0.09,Debit Card,Chennai,3/18/2026
ORD0658,CUST6052,Capital Product,Books,4722.47,1,31,3258.5,4.3,0.14,Cash on Delivery,Bangalore,11/7/2025
ORD0659,CUST3795,Necessary Product,Beauty,1500.31,5,33,5026.04,2.2,0.06,Credit Card,Bangalore,9/5/2025
ORD0660,CUST4537,Ok Product,Books,2333.22,3,1,6929.66,4.6,0.27,Cash on Delivery,Mumbai,5/12/2026
ORD0661,CUST2046,Many Product,Beauty,482.13,5,11,2145.48,3.3,0.69,Net Banking,Mumbai,12/20/2025
ORD0662,CUST6643,Various Product,Fashion,3702.02,4,11,13179.19,3.8,0.09,Cash on Delivery,Delhi,10/14/2025
ORD0663,CUST4961,Ground Product,Fashion,3019.42,1,38,1872.04,4.7,0.01,Credit Card,Madurai,11/27/2025
ORD0664,CUST5015,Spend Product,Sports,1178.14,2,38,1460.89,2.6,0.5,Net Banking,Hyderabad,7/17/2025
ORD0665,CUST3601,Its Product,Electronics,449.68,3,3,1308.57,4.9,0.04,Credit Card,Chennai,10/8/2025
ORD0666,CUST7057,Rate Product,Sports,4017,1,10,3615.3,4.3,0.77,Credit Card,Bangalore,3/6/2026
ORD0667,CUST7058,Identify Product,Beauty,1657.98,4,36,4244.43,4,0.43,Credit Card,Hyderabad,12/16/2025
ORD0668,CUST7841,Writer Product,Fashion,3797.12,1,12,3341.47,3.7,0.88,UPI,Mumbai,10/12/2025
ORD0669,CUST1435,Front Product,Home,715.85,3,7,1997.22,1.7,0.49,Net Banking,Mumbai,1/7/2026
ORD0670,CUST1538,Drug Product,Sports,1570.75,1,0,1570.75,1.8,0.5,UPI,Bangalore,8/24/2025
ORD0671,CUST2547,Movement Product,Electronics,533.61,4,28,1536.8,3.4,0.72,Debit Card,Hyderabad,8/9/2025
